25116.29,39.9062;2;1 1|4 0.537 106;116.29,39.9062 116.29,39.9062 116.29,39.9062 116.29,39.9062 116.29,39.9062 116.29,39.9062 116.29,39.9062 116.29,39.9062 116.29,39.9062 116.29,39.9062 116.29,39.9062 116.29,39.9062 116.29,39.9062 116.29,39.9062 116.29,39.9062 116.29,39.9062 116.291,39.9062 116.291,39.9062 116.291,39.9062 116.291,39.9062 116.291,39.9062 116.291,39.9062 116.291,39.9062 116.291,39.9062 116.291,39.9062 116.291,39.9062 116.291,39.9062 116.291,39.9062 116.291,39.9062 116.291,39.9062 116.291,39.9062 116.291,39.9062 116.292,39.9062 116.292,39.9062 116.292,39.9062 116.292,39.9062 116.292,39.9062 116.292,39.9062 116.292,39.9062 116.292,39.9062 116.292,39.9062 116.292,39.9062 116.292,39.9062 116.292,39.9062 116.292,39.9062 116.292,39.9062 116.292,39.9062 116.292,39.9062 116.292,39.9062 116.293,39.9062 116.293,39.9062 116.293,39.9062 116.293,39.9062 116.293,39.9062 116.293,39.9062 116.293,39.9062 116.293,39.9062 116.293,39.9062 116.293,39.9062 116.293,39.9062 116.293,39.9062 116.293,39.9062 116.293,39.9062 116.293,39.9062 116.293,39.9062 116.293,39.9062 116.294,39.9062 116.294,39.9062 116.294,39.9062 116.294,39.9062 116.294,39.9062 116.294,39.9062 116.294,39.9062 116.294,39.9062 116.294,39.9062 116.294,39.9062 116.294,39.9062 116.294,39.9062 116.294,39.9062 116.294,39.9062 116.294,39.9062 116.294,39.9062 116.295,39.9062 116.295,39.9062 116.295,39.9062 116.295,39.9062 116.295,39.9062 116.295,39.9062 116.295,39.9062 116.295,39.9062 116.295,39.9062 116.295,39.9062 116.295,39.9062 116.295,39.9062 116.295,39.9062 116.295,39.9062 116.295,39.9062 116.295,39.9062 116.295,39.9062 116.296,39.9062 116.296,39.9062 116.296,39.9062 116.296,39.9062 116.296,39.9062 116.296,39.9062 116.296,39.9062 22 4 0.052 12;116.289,39.906 116.289,39.906 116.289,39.906 116.289,39.9061 116.289,39.9061 116.289,39.9061 116.289,39.9062 116.289,39.9062 116.289,39.9062 116.289,39.9062 116.29,39.9062 116.29,39.9062 
116.296,39.9062;2;0 1|4 0.537 106;116.29,39.9062 116.29,39.9062 116.29,39.9062 116.29,39.9062 116.29,39.9062 116.29,39.9062 116.29,39.9062 116.29,39.9062 116.29,39.9062 116.29,39.9062 116.29,39.9062 116.29,39.9062 116.29,39.9062 116.29,39.9062 116.29,39.9062 116.29,39.9062 116.291,39.9062 116.291,39.9062 116.291,39.9062 116.291,39.9062 116.291,39.9062 116.291,39.9062 116.291,39.9062 116.291,39.9062 116.291,39.9062 116.291,39.9062 116.291,39.9062 116.291,39.9062 116.291,39.9062 116.291,39.9062 116.291,39.9062 116.291,39.9062 116.292,39.9062 116.292,39.9062 116.292,39.9062 116.292,39.9062 116.292,39.9062 116.292,39.9062 116.292,39.9062 116.292,39.9062 116.292,39.9062 116.292,39.9062 116.292,39.9062 116.292,39.9062 116.292,39.9062 116.292,39.9062 116.292,39.9062 116.292,39.9062 116.292,39.9062 116.293,39.9062 116.293,39.9062 116.293,39.9062 116.293,39.9062 116.293,39.9062 116.293,39.9062 116.293,39.9062 116.293,39.9062 116.293,39.9062 116.293,39.9062 116.293,39.9062 116.293,39.9062 116.293,39.9062 116.293,39.9062 116.293,39.9062 116.293,39.9062 116.293,39.9062 116.294,39.9062 116.294,39.9062 116.294,39.9062 116.294,39.9062 116.294,39.9062 116.294,39.9062 116.294,39.9062 116.294,39.9062 116.294,39.9062 116.294,39.9062 116.294,39.9062 116.294,39.9062 116.294,39.9062 116.294,39.9062 116.294,39.9062 116.294,39.9062 116.295,39.9062 116.295,39.9062 116.295,39.9062 116.295,39.9062 116.295,39.9062 116.295,39.9062 116.295,39.9062 116.295,39.9062 116.295,39.9062 116.295,39.9062 116.295,39.9062 116.295,39.9062 116.295,39.9062 116.295,39.9062 116.295,39.9062 116.295,39.9062 116.295,39.9062 116.296,39.9062 116.296,39.9062 116.296,39.9062 116.296,39.9062 116.296,39.9062 116.296,39.9062 116.296,39.9062 21 4 0.027 28;116.296,39.906 116.296,39.906 116.296,39.906 116.296,39.906 116.296,39.906 116.296,39.906 116.296,39.906 116.296,39.906 116.296,39.906 116.296,39.9061 116.296,39.9061 116.296,39.9061 116.296,39.9061 116.296,39.9061 116.296,39.9061 116.296,39.9061 116.296,39.9061 116.296,39.9061 116.296,39.9061 116.296,39.9061 116.296,39.9061 116.296,39.9061 116.296,39.9061 116.296,39.9061 116.296,39.9062 116.296,39.9062 116.296,39.9062 116.296,39.9062 
116.289,39.9016;2;3 1|4 0.083 123;116.289,39.9016 116.289,39.9016 116.289,39.9016 116.289,39.9016 116.289,39.9017 116.289,39.9017 116.289,39.9017 116.289,39.9017 116.289,39.9017 116.289,39.9017 116.289,39.9017 116.289,39.9017 116.289,39.9017 116.289,39.9017 116.289,39.9017 116.289,39.9017 116.289,39.9018 116.289,39.9018 116.289,39.9018 116.289,39.9018 116.289,39.9018 116.289,39.9018 116.289,39.9018 116.289,39.9018 116.289,39.9018 116.289,39.9018 116.289,39.9018 116.289,39.9018 116.289,39.9018 116.289,39.9018 116.289,39.9019 116.289,39.9019 116.289,39.9019 116.289,39.9019 116.289,39.9019 116.289,39.9019 116.289,39.9019 116.289,39.9019 116.289,39.9019 116.289,39.9019 116.289,39.9019 116.289,39.9019 116.289,39.9019 116.289,39.9019 116.289,39.9019 116.289,39.9019 116.289,39.9019 116.289,39.9019 116.289,39.9019 116.289,39.9019 116.289,39.9019 116.289,39.9019 116.289,39.902 116.289,39.902 116.289,39.902 116.289,39.902 116.289,39.902 116.289,39.902 116.289,39.902 116.289,39.902 116.289,39.902 116.289,39.902 116.289,39.902 116.289,39.902 116.289,39.902 116.289,39.902 116.289,39.902 116.289,39.902 116.289,39.902 116.289,39.902 116.289,39.902 116.289,39.902 116.289,39.9021 116.289,39.9021 116.289,39.9021 116.289,39.9021 116.289,39.9021 116.289,39.9021 116.289,39.9021 116.289,39.9021 116.289,39.9021 116.289,39.9021 116.289,39.9021 116.289,39.9021 116.289,39.9022 116.289,39.9022 116.289,39.9022 116.289,39.9022 116.289,39.9022 116.289,39.9022 116.289,39.9022 116.289,39.9022 116.289,39.9022 116.289,39.9022 116.289,39.9022 116.289,39.9022 116.289,39.9022 116.289,39.9022 116.289,39.9022 116.289,39.9022 116.289,39.9023 116.289,39.9023 116.289,39.9023 116.289,39.9023 116.289,39.9023 116.289,39.9023 116.289,39.9023 116.289,39.9023 116.289,39.9023 116.289,39.9023 116.289,39.9023 116.289,39.9023 116.289,39.9023 116.289,39.9023 116.289,39.9023 116.289,39.9023 116.289,39.9023 116.289,39.9023 116.289,39.9023 116.289,39.9023 116.289,39.9023 116.289,39.9024 116.289,39.9024 20 1|4 0.031 22;116.289,39.9013 116.289,39.9014 116.289,39.9014 116.289,39.9014 116.289,39.9014 116.289,39.9014 116.289,39.9014 116.289,39.9014 116.289,39.9014 116.289,39.9014 116.289,39.9015 116.289,39.9015 116.289,39.9016 116.289,39.9016 116.289,39.9016 116.289,39.9016 116.289,39.9016 116.289,39.9016 116.289,39.9016 116.289,39.9016 116.289,39.9016 116.289,39.9016 
116.289,39.9024;2;2 1|4 0.083 123;116.289,39.9016 116.289,39.9016 116.289,39.9016 116.289,39.9016 116.289,39.9017 116.289,39.9017 116.289,39.9017 116.289,39.9017 116.289,39.9017 116.289,39.9017 116.289,39.9017 116.289,39.9017 116.289,39.9017 116.289,39.9017 116.289,39.9017 116.289,39.9017 116.289,39.9018 116.289,39.9018 116.289,39.9018 116.289,39.9018 116.289,39.9018 116.289,39.9018 116.289,39.9018 116.289,39.9018 116.289,39.9018 116.289,39.9018 116.289,39.9018 116.289,39.9018 116.289,39.9018 116.289,39.9018 116.289,39.9019 116.289,39.9019 116.289,39.9019 116.289,39.9019 116.289,39.9019 116.289,39.9019 116.289,39.9019 116.289,39.9019 116.289,39.9019 116.289,39.9019 116.289,39.9019 116.289,39.9019 116.289,39.9019 116.289,39.9019 116.289,39.9019 116.289,39.9019 116.289,39.9019 116.289,39.9019 116.289,39.9019 116.289,39.9019 116.289,39.9019 116.289,39.9019 116.289,39.902 116.289,39.902 116.289,39.902 116.289,39.902 116.289,39.902 116.289,39.902 116.289,39.902 116.289,39.902 116.289,39.902 116.289,39.902 116.289,39.902 116.289,39.902 116.289,39.902 116.289,39.902 116.289,39.902 116.289,39.902 116.289,39.902 116.289,39.902 116.289,39.902 116.289,39.902 116.289,39.9021 116.289,39.9021 116.289,39.9021 116.289,39.9021 116.289,39.9021 116.289,39.9021 116.289,39.9021 116.289,39.9021 116.289,39.9021 116.289,39.9021 116.289,39.9021 116.289,39.9021 116.289,39.9022 116.289,39.9022 116.289,39.9022 116.289,39.9022 116.289,39.9022 116.289,39.9022 116.289,39.9022 116.289,39.9022 116.289,39.9022 116.289,39.9022 116.289,39.9022 116.289,39.9022 116.289,39.9022 116.289,39.9022 116.289,39.9022 116.289,39.9022 116.289,39.9023 116.289,39.9023 116.289,39.9023 116.289,39.9023 116.289,39.9023 116.289,39.9023 116.289,39.9023 116.289,39.9023 116.289,39.9023 116.289,39.9023 116.289,39.9023 116.289,39.9023 116.289,39.9023 116.289,39.9023 116.289,39.9023 116.289,39.9023 116.289,39.9023 116.289,39.9023 116.289,39.9023 116.289,39.9023 116.289,39.9023 116.289,39.9024 116.289,39.9024 4 1|4 0.047 49;116.289,39.9024 116.289,39.9024 116.289,39.9024 116.289,39.9024 116.289,39.9024 116.289,39.9024 116.289,39.9024 116.289,39.9024 116.289,39.9024 116.289,39.9024 116.289,39.9024 116.289,39.9024 116.289,39.9025 116.289,39.9025 116.289,39.9025 116.289,39.9025 116.289,39.9025 116.289,39.9025 116.289,39.9025 116.289,39.9025 116.289,39.9025 116.289,39.9025 116.289,39.9025 116.289,39.9026 116.289,39.9026 116.289,39.9026 116.289,39.9026 116.289,39.9026 116.289,39.9026 116.289,39.9026 116.289,39.9026 116.289,39.9026 116.289,39.9026 116.289,39.9026 116.289,39.9027 116.289,39.9027 116.289,39.9027 116.289,39.9027 116.289,39.9027 116.289,39.9027 116.289,39.9027 116.289,39.9027 116.289,39.9027 116.289,39.9027 116.289,39.9027 116.289,39.9028 116.289,39.9028 116.289,39.9028 116.289,39.9028 
116.289,39.9028;2;3 1|4 0.047 49;116.289,39.9024 116.289,39.9024 116.289,39.9024 116.289,39.9024 116.289,39.9024 116.289,39.9024 116.289,39.9024 116.289,39.9024 116.289,39.9024 116.289,39.9024 116.289,39.9024 116.289,39.9024 116.289,39.9025 116.289,39.9025 116.289,39.9025 116.289,39.9025 116.289,39.9025 116.289,39.9025 116.289,39.9025 116.289,39.9025 116.289,39.9025 116.289,39.9025 116.289,39.9025 116.289,39.9026 116.289,39.9026 116.289,39.9026 116.289,39.9026 116.289,39.9026 116.289,39.9026 116.289,39.9026 116.289,39.9026 116.289,39.9026 116.289,39.9026 116.289,39.9026 116.289,39.9027 116.289,39.9027 116.289,39.9027 116.289,39.9027 116.289,39.9027 116.289,39.9027 116.289,39.9027 116.289,39.9027 116.289,39.9027 116.289,39.9027 116.289,39.9027 116.289,39.9028 116.289,39.9028 116.289,39.9028 116.289,39.9028 5 1|4 0.234 285;116.289,39.9028 116.289,39.9028 116.289,39.9028 116.289,39.9028 116.289,39.9028 116.289,39.9028 116.289,39.9028 116.289,39.9028 116.289,39.9029 116.289,39.9029 116.289,39.9029 116.289,39.9029 116.289,39.9029 116.289,39.9029 116.289,39.9029 116.289,39.9029 116.289,39.9029 116.289,39.9029 116.289,39.9029 116.289,39.9029 116.289,39.9029 116.289,39.9029 116.289,39.9029 116.289,39.9029 116.289,39.9029 116.289,39.9029 116.289,39.903 116.289,39.903 116.289,39.903 116.289,39.903 116.289,39.903 116.289,39.903 116.289,39.903 116.289,39.903 116.289,39.903 116.289,39.903 116.289,39.903 116.289,39.903 116.289,39.903 116.289,39.903 116.289,39.903 116.289,39.903 116.289,39.903 116.289,39.903 116.289,39.9031 116.289,39.9031 116.289,39.9031 116.289,39.9031 116.289,39.9031 116.289,39.9031 116.289,39.9031 116.289,39.9031 116.289,39.9031 116.289,39.9031 116.289,39.9031 116.289,39.9031 116.289,39.9031 116.289,39.9031 116.289,39.9031 116.289,39.9031 116.289,39.9031 116.289,39.9031 116.289,39.9031 116.289,39.9031 116.289,39.9032 116.289,39.9032 116.289,39.9032 116.289,39.9032 116.289,39.9032 116.289,39.9032 116.289,39.9032 116.289,39.9032 116.289,39.9032 116.289,39.9032 116.289,39.9032 116.289,39.9032 116.289,39.9032 116.289,39.9032 116.289,39.9032 116.289,39.9032 116.289,39.9032 116.289,39.9032 116.289,39.9032 116.289,39.9032 116.289,39.9032 116.289,39.9033 116.289,39.9033 116.289,39.9033 116.289,39.9033 116.289,39.9033 116.289,39.9033 116.289,39.9033 116.289,39.9033 116.289,39.9033 116.289,39.9033 116.289,39.9033 116.289,39.9033 116.289,39.9033 116.289,39.9033 116.289,39.9033 116.289,39.9033 116.289,39.9033 116.289,39.9033 116.289,39.9033 116.289,39.9033 116.289,39.9033 116.289,39.9034 116.289,39.9034 116.289,39.9034 116.289,39.9034 116.289,39.9034 116.289,39.9034 116.289,39.9034 116.289,39.9034 116.289,39.9034 116.289,39.9034 116.289,39.9034 116.289,39.9034 116.289,39.9034 116.289,39.9034 116.289,39.9034 116.289,39.9034 116.289,39.9034 116.289,39.9034 116.289,39.9034 116.289,39.9034 116.289,39.9034 116.289,39.9034 116.289,39.9034 116.289,39.9035 116.289,39.9035 116.289,39.9035 116.289,39.9035 116.289,39.9035 116.289,39.9035 116.289,39.9035 116.289,39.9035 116.289,39.9035 116.289,39.9035 116.289,39.9035 116.289,39.9035 116.289,39.9035 116.289,39.9035 116.289,39.9035 116.289,39.9035 116.289,39.9035 116.289,39.9036 116.289,39.9036 116.289,39.9036 116.289,39.9036 116.289,39.9036 116.289,39.9036 116.289,39.9036 116.289,39.9036 116.289,39.9036 116.289,39.9036 116.289,39.9036 116.289,39.9036 116.289,39.9036 116.289,39.9036 116.289,39.9036 116.289,39.9036 116.289,39.9036 116.289,39.9037 116.289,39.9037 116.289,39.9037 116.289,39.9037 116.289,39.9037 116.289,39.9037 116.289,39.9037 116.289,39.9037 116.289,39.9037 116.289,39.9037 116.289,39.9037 116.289,39.9037 116.289,39.9037 116.289,39.9037 116.289,39.9037 116.289,39.9037 116.289,39.9037 116.289,39.9037 116.289,39.9038 116.289,39.9038 116.289,39.9038 116.289,39.9038 116.289,39.9038 116.289,39.9038 116.289,39.9038 116.289,39.9038 116.289,39.9038 116.289,39.9038 116.289,39.9038 116.289,39.9038 116.289,39.9038 116.289,39.9038 116.289,39.9038 116.289,39.9038 116.289,39.9038 116.289,39.9038 116.289,39.9038 116.289,39.9039 116.289,39.9039 116.289,39.9039 116.289,39.9039 116.289,39.9039 116.289,39.9039 116.289,39.9039 116.289,39.9039 116.289,39.9039 116.289,39.9039 116.289,39.9039 116.289,39.9039 116.289,39.9039 116.289,39.904 116.289,39.904 116.289,39.904 116.289,39.904 116.289,39.904 116.289,39.904 116.289,39.9041 116.289,39.9041 116.289,39.9041 116.289,39.9041 116.289,39.9041 116.289,39.9041 116.289,39.9041 116.289,39.9041 116.289,39.9041 116.289,39.9041 116.289,39.9042 116.289,39.9042 116.289,39.9042 116.289,39.9042 116.289,39.9042 116.289,39.9042 116.289,39.9042 116.289,39.9042 116.289,39.9042 116.289,39.9042 116.289,39.9043 116.289,39.9043 116.289,39.9043 116.289,39.9043 116.289,39.9043 116.289,39.9043 116.289,39.9043 116.289,39.9043 116.289,39.9044 116.289,39.9044 116.289,39.9044 116.289,39.9044 116.289,39.9044 116.289,39.9044 116.289,39.9044 116.289,39.9044 116.289,39.9044 116.289,39.9044 116.289,39.9044 116.289,39.9045 116.289,39.9045 116.289,39.9045 116.289,39.9045 116.289,39.9045 116.289,39.9045 116.289,39.9045 116.289,39.9045 116.289,39.9045 116.289,39.9045 116.289,39.9045 116.289,39.9046 116.289,39.9046 116.289,39.9046 116.289,39.9046 116.289,39.9046 116.289,39.9046 116.289,39.9046 116.289,39.9046 116.289,39.9046 116.289,39.9046 116.289,39.9046 116.289,39.9047 116.289,39.9047 116.289,39.9048 116.289,39.9048 116.289,39.9049 
116.289,39.9049;2;4 1|4 0.234 285;116.289,39.9028 116.289,39.9028 116.289,39.9028 116.289,39.9028 116.289,39.9028 116.289,39.9028 116.289,39.9028 116.289,39.9028 116.289,39.9029 116.289,39.9029 116.289,39.9029 116.289,39.9029 116.289,39.9029 116.289,39.9029 116.289,39.9029 116.289,39.9029 116.289,39.9029 116.289,39.9029 116.289,39.9029 116.289,39.9029 116.289,39.9029 116.289,39.9029 116.289,39.9029 116.289,39.9029 116.289,39.9029 116.289,39.9029 116.289,39.903 116.289,39.903 116.289,39.903 116.289,39.903 116.289,39.903 116.289,39.903 116.289,39.903 116.289,39.903 116.289,39.903 116.289,39.903 116.289,39.903 116.289,39.903 116.289,39.903 116.289,39.903 116.289,39.903 116.289,39.903 116.289,39.903 116.289,39.903 116.289,39.9031 116.289,39.9031 116.289,39.9031 116.289,39.9031 116.289,39.9031 116.289,39.9031 116.289,39.9031 116.289,39.9031 116.289,39.9031 116.289,39.9031 116.289,39.9031 116.289,39.9031 116.289,39.9031 116.289,39.9031 116.289,39.9031 116.289,39.9031 116.289,39.9031 116.289,39.9031 116.289,39.9031 116.289,39.9031 116.289,39.9032 116.289,39.9032 116.289,39.9032 116.289,39.9032 116.289,39.9032 116.289,39.9032 116.289,39.9032 116.289,39.9032 116.289,39.9032 116.289,39.9032 116.289,39.9032 116.289,39.9032 116.289,39.9032 116.289,39.9032 116.289,39.9032 116.289,39.9032 116.289,39.9032 116.289,39.9032 116.289,39.9032 116.289,39.9032 116.289,39.9032 116.289,39.9033 116.289,39.9033 116.289,39.9033 116.289,39.9033 116.289,39.9033 116.289,39.9033 116.289,39.9033 116.289,39.9033 116.289,39.9033 116.289,39.9033 116.289,39.9033 116.289,39.9033 116.289,39.9033 116.289,39.9033 116.289,39.9033 116.289,39.9033 116.289,39.9033 116.289,39.9033 116.289,39.9033 116.289,39.9033 116.289,39.9033 116.289,39.9034 116.289,39.9034 116.289,39.9034 116.289,39.9034 116.289,39.9034 116.289,39.9034 116.289,39.9034 116.289,39.9034 116.289,39.9034 116.289,39.9034 116.289,39.9034 116.289,39.9034 116.289,39.9034 116.289,39.9034 116.289,39.9034 116.289,39.9034 116.289,39.9034 116.289,39.9034 116.289,39.9034 116.289,39.9034 116.289,39.9034 116.289,39.9034 116.289,39.9034 116.289,39.9035 116.289,39.9035 116.289,39.9035 116.289,39.9035 116.289,39.9035 116.289,39.9035 116.289,39.9035 116.289,39.9035 116.289,39.9035 116.289,39.9035 116.289,39.9035 116.289,39.9035 116.289,39.9035 116.289,39.9035 116.289,39.9035 116.289,39.9035 116.289,39.9035 116.289,39.9036 116.289,39.9036 116.289,39.9036 116.289,39.9036 116.289,39.9036 116.289,39.9036 116.289,39.9036 116.289,39.9036 116.289,39.9036 116.289,39.9036 116.289,39.9036 116.289,39.9036 116.289,39.9036 116.289,39.9036 116.289,39.9036 116.289,39.9036 116.289,39.9036 116.289,39.9037 116.289,39.9037 116.289,39.9037 116.289,39.9037 116.289,39.9037 116.289,39.9037 116.289,39.9037 116.289,39.9037 116.289,39.9037 116.289,39.9037 116.289,39.9037 116.289,39.9037 116.289,39.9037 116.289,39.9037 116.289,39.9037 116.289,39.9037 116.289,39.9037 116.289,39.9037 116.289,39.9038 116.289,39.9038 116.289,39.9038 116.289,39.9038 116.289,39.9038 116.289,39.9038 116.289,39.9038 116.289,39.9038 116.289,39.9038 116.289,39.9038 116.289,39.9038 116.289,39.9038 116.289,39.9038 116.289,39.9038 116.289,39.9038 116.289,39.9038 116.289,39.9038 116.289,39.9038 116.289,39.9038 116.289,39.9039 116.289,39.9039 116.289,39.9039 116.289,39.9039 116.289,39.9039 116.289,39.9039 116.289,39.9039 116.289,39.9039 116.289,39.9039 116.289,39.9039 116.289,39.9039 116.289,39.9039 116.289,39.9039 116.289,39.904 116.289,39.904 116.289,39.904 116.289,39.904 116.289,39.904 116.289,39.904 116.289,39.9041 116.289,39.9041 116.289,39.9041 116.289,39.9041 116.289,39.9041 116.289,39.9041 116.289,39.9041 116.289,39.9041 116.289,39.9041 116.289,39.9041 116.289,39.9042 116.289,39.9042 116.289,39.9042 116.289,39.9042 116.289,39.9042 116.289,39.9042 116.289,39.9042 116.289,39.9042 116.289,39.9042 116.289,39.9042 116.289,39.9043 116.289,39.9043 116.289,39.9043 116.289,39.9043 116.289,39.9043 116.289,39.9043 116.289,39.9043 116.289,39.9043 116.289,39.9044 116.289,39.9044 116.289,39.9044 116.289,39.9044 116.289,39.9044 116.289,39.9044 116.289,39.9044 116.289,39.9044 116.289,39.9044 116.289,39.9044 116.289,39.9044 116.289,39.9045 116.289,39.9045 116.289,39.9045 116.289,39.9045 116.289,39.9045 116.289,39.9045 116.289,39.9045 116.289,39.9045 116.289,39.9045 116.289,39.9045 116.289,39.9045 116.289,39.9046 116.289,39.9046 116.289,39.9046 116.289,39.9046 116.289,39.9046 116.289,39.9046 116.289,39.9046 116.289,39.9046 116.289,39.9046 116.289,39.9046 116.289,39.9046 116.289,39.9047 116.289,39.9047 116.289,39.9048 116.289,39.9048 116.289,39.9049 6 4 0.103 72;116.289,39.9049 116.289,39.9049 116.289,39.9049 116.289,39.9049 116.289,39.9049 116.289,39.9049 116.289,39.9049 116.289,39.9049 116.289,39.905 116.289,39.905 116.289,39.905 116.289,39.905 116.289,39.905 116.289,39.905 116.289,39.905 116.289,39.905 116.289,39.905 116.289,39.905 116.289,39.9051 116.289,39.9051 116.289,39.9051 116.289,39.9051 116.289,39.9051 116.289,39.9052 116.289,39.9052 116.289,39.9052 116.289,39.9053 116.289,39.9053 116.289,39.9054 116.289,39.9054 116.289,39.9055 116.289,39.9055 116.289,39.9056 116.289,39.9056 116.289,39.9056 116.289,39.9056 116.289,39.9056 116.289,39.9056 116.289,39.9056 116.289,39.9056 116.289,39.9056 116.289,39.9056 116.289,39.9056 116.289,39.9057 116.289,39.9057 116.289,39.9057 116.289,39.9057 116.289,39.9057 116.289,39.9057 116.289,39.9057 116.289,39.9057 116.289,39.9057 116.289,39.9057 116.289,39.9057 116.289,39.9057 116.289,39.9057 116.289,39.9057 116.289,39.9057 116.289,39.9057 116.289,39.9057 116.289,39.9057 116.289,39.9057 116.289,39.9057 116.289,39.9057 116.289,39.9058 116.289,39.9058 116.289,39.9058 116.289,39.9058 116.289,39.9058 116.289,39.9058 116.289,39.9058 116.289,39.9058 
116.289,39.9058;2;5 4 0.103 72;116.289,39.9049 116.289,39.9049 116.289,39.9049 116.289,39.9049 116.289,39.9049 116.289,39.9049 116.289,39.9049 116.289,39.9049 116.289,39.905 116.289,39.905 116.289,39.905 116.289,39.905 116.289,39.905 116.289,39.905 116.289,39.905 116.289,39.905 116.289,39.905 116.289,39.905 116.289,39.9051 116.289,39.9051 116.289,39.9051 116.289,39.9051 116.289,39.9051 116.289,39.9052 116.289,39.9052 116.289,39.9052 116.289,39.9053 116.289,39.9053 116.289,39.9054 116.289,39.9054 116.289,39.9055 116.289,39.9055 116.289,39.9056 116.289,39.9056 116.289,39.9056 116.289,39.9056 116.289,39.9056 116.289,39.9056 116.289,39.9056 116.289,39.9056 116.289,39.9056 116.289,39.9056 116.289,39.9056 116.289,39.9057 116.289,39.9057 116.289,39.9057 116.289,39.9057 116.289,39.9057 116.289,39.9057 116.289,39.9057 116.289,39.9057 116.289,39.9057 116.289,39.9057 116.289,39.9057 116.289,39.9057 116.289,39.9057 116.289,39.9057 116.289,39.9057 116.289,39.9057 116.289,39.9057 116.289,39.9057 116.289,39.9057 116.289,39.9057 116.289,39.9057 116.289,39.9058 116.289,39.9058 116.289,39.9058 116.289,39.9058 116.289,39.9058 116.289,39.9058 116.289,39.9058 116.289,39.9058 22 4 0.021 25;116.289,39.9058 116.289,39.9058 116.289,39.9058 116.289,39.9058 116.289,39.9058 116.289,39.9058 116.289,39.9059 116.289,39.9059 116.289,39.9059 116.289,39.9059 116.289,39.9059 116.289,39.9059 116.289,39.9059 116.289,39.9059 116.289,39.9059 116.289,39.9059 116.289,39.9059 116.289,39.9059 116.289,39.9059 116.289,39.906 116.289,39.906 116.289,39.906 116.289,39.906 116.289,39.906 116.289,39.906 
116.289,39.906;2;8 1 0.041 34;116.289,39.906 116.289,39.906 116.289,39.906 116.289,39.906 116.289,39.906 116.289,39.906 116.289,39.906 116.289,39.906 116.289,39.906 116.289,39.906 116.289,39.906 116.289,39.906 116.289,39.906 116.289,39.906 116.289,39.906 116.29,39.906 116.29,39.906 116.29,39.906 116.29,39.906 116.29,39.906 116.29,39.906 116.29,39.906 116.29,39.906 116.29,39.906 116.29,39.906 116.29,39.906 116.29,39.906 116.29,39.906 116.29,39.906 116.29,39.906 116.29,39.906 116.29,39.906 116.29,39.906 116.29,39.906 22 4 0.037 16;116.289,39.906 116.289,39.906 116.289,39.906 116.289,39.906 116.289,39.906 116.289,39.906 116.289,39.906 116.289,39.906 116.289,39.906 116.289,39.906 116.289,39.906 116.289,39.906 116.289,39.906 116.289,39.906 116.289,39.906 116.289,39.906 
116.29,39.906;2;7 1 0.041 34;116.289,39.906 116.289,39.906 116.289,39.906 116.289,39.906 116.289,39.906 116.289,39.906 116.289,39.906 116.289,39.906 116.289,39.906 116.289,39.906 116.289,39.906 116.289,39.906 116.289,39.906 116.289,39.906 116.289,39.906 116.29,39.906 116.29,39.906 116.29,39.906 116.29,39.906 116.29,39.906 116.29,39.906 116.29,39.906 116.29,39.906 116.29,39.906 116.29,39.906 116.29,39.906 116.29,39.906 116.29,39.906 116.29,39.906 116.29,39.906 116.29,39.906 116.29,39.906 116.29,39.906 116.29,39.906 9 1 0.068 50;116.29,39.906 116.29,39.906 116.29,39.906 116.29,39.906 116.29,39.906 116.29,39.906 116.29,39.906 116.29,39.906 116.29,39.906 116.29,39.906 116.29,39.906 116.29,39.906 116.29,39.906 116.29,39.906 116.29,39.906 116.29,39.906 116.29,39.906 116.29,39.906 116.29,39.906 116.29,39.906 116.29,39.906 116.29,39.906 116.29,39.906 116.29,39.906 116.29,39.906 116.29,39.906 116.29,39.906 116.29,39.906 116.29,39.906 116.29,39.906 116.29,39.906 116.29,39.906 116.29,39.906 116.29,39.906 116.29,39.906 116.29,39.906 116.29,39.906 116.29,39.906 116.29,39.906 116.29,39.906 116.29,39.906 116.29,39.906 116.29,39.906 116.29,39.906 116.29,39.906 116.29,39.906 116.29,39.906 116.29,39.906 116.291,39.906 116.291,39.906 
